project_gid,project_name,custom_field_gid,custom_field_name,resource_subtype,display_value,text_value,number_value,enum_value,multi_enum_values,date_value,people_value,reference_value
1208031566113859,FCTA - Calculus I,1209427215212489,Launch Date,multi_enum,,,,,,,,
1208031566113859,FCTA - Calculus I,1209427559926066,Modality,multi_enum,,,,,,,,
1208031566113859,FCTA - Calculus I,1209427424739041,Platform,multi_enum,,,,,,,,
1208031566113859,FCTA - Calculus I,1209427433494706,XR Component,multi_enum,,,,,,,,
1208031566113859,FCTA - Calculus I,1209427564982194,External Partner(s),text,,,,,,,,
1208031566113859,FCTA - Calculus I,1209427430938675,Intended Audience,multi_enum,,,,,,,,
1208031566113859,FCTA - Calculus I,1209427520934105,Project Funding Source,multi_enum,,,,,,,,
1208031566113859,FCTA - Calculus I,1209427439080051,Future Iteration,multi_enum,,,,,,,,
1208031566113859,FCTA - Calculus I,1209527325029623,Academic Department,enum,Math,,,Math,,,,
1208031566113859,FCTA - Calculus I,1209784442313102,Project Members,people,Kuangchen Hsu,,,,,,Kuangchen Hsu,
1208031566113859,FCTA - Calculus I,1212690207649115,Current Phase,enum,,,,,,,,
1208031566113859,FCTA - Calculus I,1212955082668042,Impact Tracker Status,enum,Up to date,,,Up to date,,,,
1208031566113859,FCTA - Calculus I,1203976499880499,Estimated time,number,,,,,,,,
1208031566113859,FCTA - Calculus I,1209399345312015,Academic Department / Institute,text,Math,Math,,,,,,
1208031566113859,FCTA - Calculus I,1216016157752503,Actual time (total),number,6h 45m,,405,,,,,
1208031566113859,FCTA - Calculus I,1216016157752495,Estimated time (total),number,72h 00m,,4320,,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1207760971753571,Progress,enum,Production,,,Production,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1207867857544034,Project Point Person,people,KC Frye,,,,,,KC Frye,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1206060337251839,Priority,enum,,,,,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1208711651902976,End Date,date,2024-12-20T00:00:00.000Z,,,,,2024-12-20,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1208664289280378,Actual time rollup,number,5h 00m,,300,,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1207789356643216,Project Type,enum,Design + Media Project,,,Design + Media Project,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1208875849398993,ODL Project Status,enum,In Progress,,,In Progress,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209399038539552,Type of Project,enum,"XR Project (VR, AR, MR)",,,"XR Project (VR, AR, MR)",,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209399102904553,Faculty Members,text,Brian Mulholland,Brian Mulholland,,,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209399100804462,Estimated T-Shirt Size,enum,S,,,S,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209399036833272,Actual T-Shirt Size,enum,M,,,M,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209399099129728,Budget,number,,,,,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209427215212489,Launch Date,multi_enum,,,,,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209427559926066,Modality,multi_enum,,,,,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209427424739041,Platform,multi_enum,,,,,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209427433494706,XR Component,multi_enum,,,,,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209427564982194,External Partner(s),text,,,,,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209427430938675,Intended Audience,multi_enum,,,,,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209427520934105,Project Funding Source,multi_enum,,,,,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209427439080051,Future Iteration,multi_enum,,,,,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209527325029623,Academic Department,enum,Math,,,Math,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209784442313102,Project Members,people,"KC Frye, Michael Lerma",,,,,,"KC Frye, Michael Lerma",
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1212690207649115,Current Phase,enum,Pilot,,,Pilot,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1212955082668042,Impact Tracker Status,enum,Up to date,,,Up to date,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1203976499880499,Estimated time,number,,,,,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1209399345312015,Academic Department / Institute,text,Math,Math,,,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1210173296995942,Working Group Project Status,enum,In Progress,,,In Progress,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1216016157752495,Estimated time (total),number,8h 00m,,480,,,,,
1208255134985033,AR Math Visualizer (Summer 2025 Pilot),1216016157752503,Actual time (total),number,5h 30m,,330,,,,,
1208255134985064,ODL Podcast,1207760971753571,Progress,enum,Production,,,Production,,,,
1208255134985064,ODL Podcast,1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1208255134985064,ODL Podcast,1207867857544034,Project Point Person,people,Ted Fox,,,,,,Ted Fox,
1208255134985064,ODL Podcast,1206060337251839,Priority,enum,,,,,,,,
1208255134985064,ODL Podcast,1208711651902976,End Date,date,,,,,,,,
1208255134985064,ODL Podcast,1208664289280378,Actual time rollup,number,1d 1h,,1515,,,,,
1208255134985064,ODL Podcast,1207789356643216,Project Type,enum,Special Project,,,Special Project,,,,
1208255134985064,ODL Podcast,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208255134985064,ODL Podcast,1208875849398993,ODL Project Status,enum,In Progress,,,In Progress,,,,
1208255134985064,ODL Podcast,1209399038539552,Type of Project,enum,Special Project / Internal NDL Project,,,Special Project / Internal NDL Project,,,,
1208255134985064,ODL Podcast,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1208255134985064,ODL Podcast,1209399102904553,Faculty Members,text,Jim Lang,Jim Lang,,,,,,
1208255134985064,ODL Podcast,1209399100804462,Estimated T-Shirt Size,enum,Unique,,,Unique,,,,
1208255134985064,ODL Podcast,1209399036833272,Actual T-Shirt Size,enum,,,,,,,,
1208255134985064,ODL Podcast,1209399099129728,Budget,number,,,,,,,,
1208255134985064,ODL Podcast,1209427215212489,Launch Date,multi_enum,,,,,,,,
1208255134985064,ODL Podcast,1209427559926066,Modality,multi_enum,,,,,,,,
1208255134985064,ODL Podcast,1209427424739041,Platform,multi_enum,,,,,,,,
1208255134985064,ODL Podcast,1209427433494706,XR Component,multi_enum,,,,,,,,
1208255134985064,ODL Podcast,1209427564982194,External Partner(s),text,,,,,,,,
1208255134985064,ODL Podcast,1209427430938675,Intended Audience,multi_enum,,,,,,,,
1208255134985064,ODL Podcast,1209427520934105,Project Funding Source,multi_enum,,,,,,,,
1208255134985064,ODL Podcast,1209427439080051,Future Iteration,multi_enum,,,,,,,,
1208255134985064,ODL Podcast,1209527325029623,Academic Department,enum,ND Learning,,,ND Learning,,,,
1208255134985064,ODL Podcast,1209784442313102,Project Members,people,"Matthew Simmons, Ted Fox",,,,,,"Matthew Simmons, Ted Fox",
1208255134985064,ODL Podcast,1212690207649115,Current Phase,enum,,,,,,,,
1208255134985064,ODL Podcast,1212955082668042,Impact Tracker Status,enum,,,,,,,,
1208255134985064,ODL Podcast,1203976499880499,Estimated time,number,,,,,,,,
1208255134985064,ODL Podcast,1209399345312015,Academic Department / Institute,text,ND Learning,ND Learning,,,,,,
1208255134985064,ODL Podcast,1216016157752503,Actual time (total),number,12h 40m,,760,,,,,
1208255134985064,ODL Podcast,1216016157752495,Estimated time (total),number,24h 00m,,1440,,,,,
1208335647365619,Virtual Borders,1207760971753571,Progress,enum,Design,,,Design,,,,
1208335647365619,Virtual Borders,1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1208335647365619,Virtual Borders,1207867857544034,Project Point Person,people,"Brianna Stines, KC Frye",,,,,,"Brianna Stines, KC Frye",
1208335647365619,Virtual Borders,1206060337251839,Priority,enum,,,,,,,,
1208335647365619,Virtual Borders,1208711651902976,End Date,date,2025-09-30T00:00:00.000Z,,,,,2025-09-30,,
1208335647365619,Virtual Borders,1208664289280378,Actual time rollup,number,4d 17h,,6780,,,,,
1208335647365619,Virtual Borders,1207789356643216,Project Type,enum,Design + Media Project,,,Design + Media Project,,,,
1208335647365619,Virtual Borders,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208335647365619,Virtual Borders,1208875849398993,ODL Project Status,enum,In Progress,,,In Progress,,,,
1208335647365619,Virtual Borders,1209399038539552,Type of Project,enum,"XR Project (VR, AR, MR)",,,"XR Project (VR, AR, MR)",,,,
1208335647365619,Virtual Borders,1209399337932343,Credit Bearing?,enum,Yes,,,Yes,,,,
1208335647365619,Virtual Borders,1209399102904553,Faculty Members,text,,,,,,,,
1208335647365619,Virtual Borders,1209399100804462,Estimated T-Shirt Size,enum,M,,,M,,,,
1208335647365619,Virtual Borders,1209399036833272,Actual T-Shirt Size,enum,,,,,,,,
1208335647365619,Virtual Borders,1209399099129728,Budget,number,,,,,,,,
1208335647365619,Virtual Borders,1209427215212489,Launch Date,multi_enum,,,,,,,,
1208335647365619,Virtual Borders,1209427559926066,Modality,multi_enum,,,,,,,,
1208335647365619,Virtual Borders,1209427424739041,Platform,multi_enum,,,,,,,,
1208335647365619,Virtual Borders,1209427433494706,XR Component,multi_enum,,,,,,,,
1208335647365619,Virtual Borders,1209427564982194,External Partner(s),text,,,,,,,,
1208335647365619,Virtual Borders,1209427430938675,Intended Audience,multi_enum,,,,,,,,
1208335647365619,Virtual Borders,1209427520934105,Project Funding Source,multi_enum,,,,,,,,
1208335647365619,Virtual Borders,1209427439080051,Future Iteration,multi_enum,,,,,,,,
1208335647365619,Virtual Borders,1209527325029623,Academic Department,enum,,,,,,,,
1208335647365619,Virtual Borders,1209784442313102,Project Members,people,"Matthew Simmons, KC Frye, Michael Lerma, Brianna Stines",,,,,,"Matthew Simmons, KC Frye, Michael Lerma, Brianna Stines",
1208335647365619,Virtual Borders,1212690207649115,Current Phase,enum,Pre-Production,,,Pre-Production,,,,
1208335647365619,Virtual Borders,1212955082668042,Impact Tracker Status,enum,Up to date,,,Up to date,,,,
1208335647365619,Virtual Borders,1203976499880499,Estimated time,number,,,,,,,,
1208335647365619,Virtual Borders,1216016157752495,Estimated time (total),number,45h 00m,,2700,,,,,
1208335647365619,Virtual Borders,1216016157752503,Actual time (total),number,42h 00m,,2520,,,,,
1208344673489500,MSAN Asset Spreadsheet,1207760971753571,Progress,enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1208344673489500,MSAN Asset Spreadsheet,1207867857544034,Project Point Person,people,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1206060337251839,Priority,enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1208711651902976,End Date,date,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1208664289280378,Actual time rollup,number,1w 3d,,15643,,,,,
1208344673489500,MSAN Asset Spreadsheet,1207789356643216,Project Type,enum,Asset Spreadsheet,,,Asset Spreadsheet,,,,
1208344673489500,MSAN Asset Spreadsheet,1208709671963773,Started Range,enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1208875849398993,ODL Project Status,enum,Asset Spreadsheet,,,Asset Spreadsheet,,,,
1208344673489500,MSAN Asset Spreadsheet,1209399038539552,Type of Project,enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1209399337932343,Credit Bearing?,enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1209399102904553,Faculty Members,text,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1209399100804462,Estimated T-Shirt Size,enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1209399036833272,Actual T-Shirt Size,enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1209399099129728,Budget,number,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1209427215212489,Launch Date,multi_enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1209427559926066,Modality,multi_enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1209427424739041,Platform,multi_enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1209427433494706,XR Component,multi_enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1209427564982194,External Partner(s),text,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1209427430938675,Intended Audience,multi_enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1209427520934105,Project Funding Source,multi_enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1209427439080051,Future Iteration,multi_enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1209527325029623,Academic Department,enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1209784442313102,Project Members,people,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1212690207649115,Current Phase,enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1212955082668042,Impact Tracker Status,enum,,,,,,,,
1208344673489500,MSAN Asset Spreadsheet,1203976499880499,Estimated time,number,,,,,,,,
1208470191495746,Vicki Testimonial,1207760971753571,Progress,enum,Post-Production,,,Post-Production,,,,
1208470191495746,Vicki Testimonial,1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1208470191495746,Vicki Testimonial,1207867857544034,Project Point Person,people,Matthew Simmons,,,,,,Matthew Simmons,
1208470191495746,Vicki Testimonial,1206060337251839,Priority,enum,,,,,,,,
1208470191495746,Vicki Testimonial,1208711651902976,End Date,date,2024-11-08T00:00:00.000Z,,,,,2024-11-08,,
1208470191495746,Vicki Testimonial,1208664289280378,Actual time rollup,number,,,,,,,,
1208470191495746,Vicki Testimonial,1207789356643216,Project Type,enum,Media Only,,,Media Only,,,,
1208470191495746,Vicki Testimonial,1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208470191495746,Vicki Testimonial,1209308807420092,Post-Project Status,enum,No report produced,,,No report produced,,,,
1208470191495746,Vicki Testimonial,1209399038539552,Type of Project,enum,Media Creation,,,Media Creation,,,,
1208470191495746,Vicki Testimonial,1209527325029623,Academic Department,enum,ND Learning,,,ND Learning,,,,
1208470191495746,Vicki Testimonial,1209399102904553,Faculty Members,text,n/a,n/a,,,,,,
1208470191495746,Vicki Testimonial,1209784442313102,Project Members,people,Matthew Simmons,,,,,,Matthew Simmons,
1208470191495746,Vicki Testimonial,1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1208470191495746,Vicki Testimonial,1209399100804462,Estimated T-Shirt Size,enum,XS,,,XS,,,,
1208470191495746,Vicki Testimonial,1209399036833272,Actual T-Shirt Size,enum,XS,,,XS,,,,
1208712699269092,FINS (Research Video),1207789348846048,Weekly Meeting Status,enum,In Progress,,,In Progress,,,,
1208712699269092,FINS (Research Video),1207867857544034,Project Point Person,people,,,,,,,,
1208712699269092,FINS (Research Video),1208709671963773,Started Range,enum,June 2024 - Dec 2024,,,June 2024 - Dec 2024,,,,
1208712699269092,FINS (Research Video),1208875849398993,ODL Project Status,enum,Complete,,,Complete,,,,
1208712699269092,FINS (Research Video),1209399038539552,Type of Project,enum,Media Creation,,,Media Creation,,,,
1208712699269092,FINS (Research Video),1209399345312015,Academic Department / Institute,text,ND Learning,ND Learning,,,,,,
1208712699269092,FINS (Research Video),1209399337932343,Credit Bearing?,enum,No,,,No,,,,
1208712699269092,FINS (Research Video),1209527325029623,Academic Department,enum,ND Learning,,,ND Learning,,,,
1208712699269092,FINS (Research Video),1209784442313102,Project Members,people,Matthew Simmons,,,,,,Matthew Simmons,
1208712699269092,FINS (Research Video),1209399100804462,Estimated T-Shirt Size,enum,S,,,S,,,,
1208712699269092,FINS (Research Video),1209399102904553,Faculty Members,text,"Kylie Abrams, Michelle Sawaan","Kylie Abrams, Michelle Sawaan",,,,,,
